id,slug,category,brand,name,old_image,best_score,reason,error,provider
PHZ122CBDIX1,dixon-22-clear-batter-drum-head,drums,Dixon Drums,Dixon 22  Clear Batter Drum Head,/products/drums/remo-coloured-heads.webp,0,no JSON,best score 0 < 60,z-ai
PHZ122CMDIX1,dixon-22-drum-head-clear-res,drums,Dixon Drums,Dixon 22  Drum Head Clear Res,/products/drums/remo-coloured-heads.webp,10,"The image shows a drum shell, not a drum head, so it does not match the product description. | shown=A wooden drum with chrome hardware",best score 10 < 60,z-ai
PHZ122CTMDIX1,dixon-22-white-bass-head-new-logo,accessories,Dixon Drums,Dixon 22  White Bass Head New Logo,/products/drums/remo-coloured-heads.webp,30,The image shows a complete drum set rather than the specific 22-inch white bass head product. | shown=A blue Dixon drum set with a white bass drum head featuring ,best score 30 < 60,z-ai
PHZ226CT1,dixon-26-white-marching-bass-head,accessories,Dixon Drums,Dixon 26  White Marching Bass Head,/products/drums/remo-coloured-heads.webp,30,"The image shows a complete drum set rather than a single marching bass head, so it does not match the specified product. | shown=A white drum set with black hardware, including a bass drum,",best score 30 < 60,z-ai
PKS3138HP,dixon-13-power-snare-hoop-8-hole,drums,Dixon Drums,Dixon 13  Power Snare Hoop 8 Hole,/products/drums/dixon-star-bubinga.webp,30,"The image shows a Dixon snare drum head, but the product is a full snare drum head rather than the specific 13"" Power Snare Hoop 8 Hole product. | shown=Dixon snare drum head with wooden hoop and meta",best score 30 < 60,z-ai
PODSPB522STG,dixon-spark-birch-5pc-dkit-green,accessories,Dixon Drums,Dixon Spark Birch 5Pc D/Kit Green,/products/drums/dixon-star-bubinga.webp,30,"The drum kit matches the Dixon brand but has a red finish instead of green, so it does not match the specified product. | shown=A red 5-piece drum kit with silver hardware and white drumhe",best score 30 < 60,z-ai
PRCBH268RSP,dixon-cowbell-holder-with-round-post,accessories,Dixon Drums,Dixon Cowbell Holder With Round Post,/products/drums/dixon-star-bubinga.webp,20,"The image shows a drum kit, not a cowbell holder, so the product does not match. | shown=A set of Dixon Drums (drum kit)",best score 20 < 60,z-ai
PSG9000,dixon-professional-latin-bongo-stand,accessories,Dixon Drums,Dixon Professional Latin Bongo Stand,/products/drums/dixon-star-bubinga.webp,30,"The image shows a percussion stand but it appears to be a cymbal or tom stand rather than a bongo stand, and the brand is not visible to confirm. | shown=A chrome tripod-style percussion stand with a ",best score 30 < 60,z-ai
PSK110,dixon-single-conga-stand,drums,Dixon Drums,Dixon Single Conga Stand,/products/drums/dixon-star-bubinga.webp,20,The image shows a drum stand but it is not a conga stand and the brand is not clearly identifiable as Dixon Drums. | shown=A chrome drum stand with a tripod base and adjustable arms,best score 20 < 60,z-ai
PSYV-19C-HP,dixon-deluxe-cymbal-sleeve-8mm-4pcs,drums,Dixon Drums,Dixon Deluxe Cymbal Sleeve 8Mm 4Pcs,/products/drums/dixon-star-bubinga.webp,0,,search: z-ai 429 rate limited,z-ai
PSYV-T1-HP,dixon-cymbal-sleeve-4pcs,drums,Dixon Drums,Dixon Cymbal Sleeve 4Pcs,/products/drums/dixon-star-bubinga.webp,0,,search: z-ai 429 rate limited,z-ai
PSYVT1HP,dixon-cymbal-sleeve-4pc,drums,Dixon Drums,Dixon Cymbal Sleeve 4Pc,/products/drums/dixon-star-bubinga.webp,20,"The image shows a drum set (not cymbal sleeves) but the brand 'Dixon' is visible on the bass drum, so brand matches but product does not. | shown=A drum set with a green and orange gradient finish",best score 20 < 60,z-ai
DWCP5002AD4,dwcp5002ad4-5000-accelerator-double-pdl,accessories,DW,Dwcp5002Ad4 5000 Accelerator Double Pdl,/products/accessories/mic-stand.webp,0,,search: all providers exhausted/cooling,z-ai
EL11002,elixir-acoustic-8020-nw-exlt-010-set,accessories,Elixir,Elixir Acoustic 8020 Nw Exlt 010 Set,/products/guitars/cort-grs-ga1e-acoustic.webp,0,"The image shows boots, not guitar strings, so it does not match the Elixir Acoustic 8020 Nw Exlt 010 Set. | shown=A pair of green boots with fox and floral designs",best score 0 < 60,z-ai
EL11077,elixir-acoustic-8020-nw-ltmed-012-56-set,accessories,Elixir,Elixir Acoustic 8020 Nw Ltmed 012-56 Set,/products/guitars/cort-grs-ga1e-acoustic.webp,0,,search: all providers exhausted/cooling,z-ai
EL11102,elixir-acoustic-8020-nw-med-013-56-set,accessories,Elixir,Elixir Acoustic 8020 Nw Med 013-56 Set,/products/guitars/cort-grs-ga1e-acoustic.webp,0,"The image shows a book about astrological tables, not the Elixir Acoustic guitar strings product. | shown=Tables of Ascendants on Nirayana Basis book",best score 0 < 60,z-ai
EL11182,elixir-acoustic-8020-nw-hdlt-013-53-set,accessories,Elixir,Elixir Acoustic 8020 Nw Hdlt 013-53 Set,/products/guitars/cort-grs-ga1e-acoustic.webp,0,,search: all providers exhausted/cooling,z-ai
EL12027,elixir-electric-nckl-nw-cuslt-009-46-set,accessories,Elixir,Elixir Electric Nckl Nw Cuslt 009-46 Set,/products/guitars/ibanez-iegs62-electric.webp,0,,search: all providers exhausted/cooling,z-ai
EL12052,elixir-electric-nckl-nw-lt-010-46-set,accessories,Elixir,Elixir Electric Nckl Nw Lt 010-46 Set,/products/guitars/ibanez-iegs62-electric.webp,0,,search: all providers exhausted/cooling,z-ai
EL12077,elixir-electric-nckl-nw-lthvy-010-52-set,accessories,Elixir,Elixir Electric Nckl Nw Lthvy 010-52 Set,/products/guitars/ibanez-iegs62-electric.webp,0,,search: all providers exhausted/cooling,z-ai
EL12152,elixir-electric-nckl-nw-hvy-012-52-set,accessories,Elixir,Elixir Electric Nckl Nw Hvy 012-52 Set,/products/guitars/ibanez-iegs62-electric.webp,0,,search: all providers exhausted/cooling,z-ai
EL13009,elixir-009-single-steel-string,accessories,Elixir,Elixir 009 Single Steel String,/products/accessories/mic-stand.webp,40,"The image shows an Elixir steel string, but the specific product is an Anti-Rust Plain Steel String .018, not the Elixir 009 Single Steel String. | shown=Elixir Anti-Rust Plain Steel String .018",best score 40 < 60,z-ai
EL13017,elixir-017-single-steel-string,accessories,Elixir,Elixir 017 Single Steel String,/products/accessories/mic-stand.webp,40,"The image shows Elixir electric bass strings, not the Elixir 017 single steel string product. | shown=Elixir electric bass 4-string long scale stainless steel Nan",best score 40 < 60,z-ai
EL14102,elixir-bass-nckl-nw-4st-med-050-105-set,accessories,Elixir,Elixir Bass Nckl Nw 4St Med 050-105 Set,/products/guitars/cort-action-bass-v-plus.webp,0,,search: all providers exhausted/cooling,z-ai
EL16002,elixir-acoustic-phos-nw-exlt-010-47-set,accessories,Elixir,Elixir Acoustic Phos Nw Exlt 010-47 Set,/products/guitars/cort-grs-ga1e-acoustic.webp,0,,search: all providers exhausted/cooling,z-ai
EL16102,elixir-acoustic-phos-nw-med-013-56-set,accessories,Elixir,Elixir Acoustic Phos Nw Med 013-56 Set,/products/guitars/cort-grs-ga1e-acoustic.webp,0,"The image shows a table of Tamil publications, not a guitar string product, so it does not match the brand or product. | shown=A table of Tamil language publications with titles, registra",best score 0 < 60,z-ai
EL19027,elixir-electric-nckl-ow-cuslt-009-46-set,accessories,Elixir,Elixir Electric Nckl Ow Cuslt 009-46 Set,/products/guitars/ibanez-iegs62-electric.webp,0,,search: all providers exhausted/cooling,z-ai
EL19052,elixir-electric-nckl-ow-lt-010-46-set,accessories,Elixir,Elixir Electric Nckl Ow Lt 010-46 Set,/products/guitars/ibanez-iegs62-electric.webp,0,,search: all providers exhausted/cooling,z-ai
EL19102,elixir-electric-nckl-ow-med-011-49-set,accessories,Elixir,Elixir Electric Nckl Ow Med 011-49 Set,/products/guitars/ibanez-iegs62-electric.webp,0,"The image shows a financial newspaper table, not a guitar string product. | shown=Australian Sharemarket Top 300 Companies table from The Aust",best score 0 < 60,z-ai
EL19106,elixir-electric-nckl-ow-7st-med-011-59-set,accessories,Elixir,Elixir Electric Nckl Ow 7St Med 011-59 Set,/products/guitars/ibanez-iegs62-electric.webp,0,,search: all providers exhausted/cooling,z-ai
FZCL103,fzone-classical-guitar-string-set-28-44,guitars,F-Zone,Fzone Classical Guitar String Set 28-44,/products/guitars/ibanez-icls6nt-classical.webp,0,,search: all providers exhausted/cooling,z-ai
FZK9,fzone-k9-clip-on-tuner-rechargeable-batt,accessories,F-Zone,Fzone K9 Clip On Tuner Rechargeable Batt,/products/accessories/mic-stand.webp,30,"The product is a F-Zone clip-on tuner but is labeled as FT-550 Special Violin Clip, not the specified Fzone K9 Clip On Tuner Rechargeable Batt. | shown=Fzone FT-550 Special Violin Clip clip-on tuner",best score 30 < 60,z-ai
FZP4,fzone-p4-in-ear-monitor-amp,pro-audio,F-Zone,Fzone P4 In Ear Monitor Amp,/products/pro-audio/ts408-wedge-monitor.webp,40,"The image shows a Fzone P2 In Ear Monitor Amp, which matches the brand but not the specific product model (P4) listed. | shown=Fzone P2 In Ear Monitor Amp",best score 40 < 60,z-ai
GCFWKEYBENCHSET,gator-fworks-kboard-bench-and-stand-se,accessories,Gator,Gator F/Works K/Board Bench And Stand Se,/products/accessories/keyboard-stand.webp,10,"The image shows a generic shelf, not a Gator F/Works K/Board Bench And Stand Se, and lacks any visible Gator branding. | shown=A wooden shelf with black metal brackets",best score 10 < 60,z-ai
GCTSAKEY88D,gator-tsa-latch-poly-88-kboard-case-dee,accessories,Gator,Gator Tsa Latch Poly 88 K/Board Case Dee,/products/pro-audio/shure-se215-case.webp,10,"The image shows a case with 'Apache' branding, not 'Gator', and does not match the specified product details. | shown=A black hard-shell case with a grid pattern and 'Apache' bra",best score 10 < 60,z-ai
REGBDP,gibraltar-8-practise-bass-drum,drums,Gibraltar,Gibraltar 8  Practise Bass Drum,/products/pro-audio/sig10-drum-mic-kit.webp,30,"The image shows a Gibraltar double bass drum pedal, not a Gibraltar 8"" Practise Bass Drum. | shown=Gibraltar double bass drum pedal",best score 30 < 60,z-ai
REGDMS,gibraltar-drum-monitor-prac-system-modul,drums,Gibraltar,Gibraltar Drum Monitor Prac System Modul,/products/pro-audio/sig10-drum-mic-kit.webp,0,no JSON,best score 0 < 60,z-ai
REGHPMR,gibraltar-monitor-headphones-red-logo,pro-audio,Gibraltar,Gibraltar Monitor Headphones Red Logo,/products/pro-audio/ts408-wedge-monitor.webp,10,The headphones have a different brand logo (not Gibraltar) and do not match the specified product name or red logo detail. | shown=Black over-ear headphones with a logo on the earcup and a US,best score 10 < 60,z-ai
REGSC4B,gibraltar-tension-rod-52mm-with-washer,accessories,Gibraltar,Gibraltar Tension Rod 52Mm With Washer,/products/accessories/guitar-strap.webp,20,"The image shows a Stagg-branded tension rod, not Gibraltar, so both brand and product do not match. | shown=Stagg tension rod with washer",best score 20 < 60,z-ai
REGSC4J,gibraltar-35mm-tension-rod-with-washer,accessories,Gibraltar,Gibraltar 35Mm Tension Rod With Washer,/products/accessories/mic-mute-button.webp,0,,search: z-ai 429 rate limited,z-ai
REGSCBDHMM,gibraltar-8-gneck-bass-drum-microphone-mount,drums,Gibraltar,Gibraltar 8  G/Neck Bass Drum Microphone Mount,/products/pro-audio/sig10-drum-mic-kit.webp,0,,search: z-ai 429 rate limited,z-ai
REGSCBDTRL,gibraltar-135mm-bass-drum-tension-rod-6,drums,Gibraltar,Gibraltar 135Mm Bass Drum Tension Rod 6,/products/pro-audio/sig10-drum-mic-kit.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCBDKRL,gibraltar-6mm-bass-drum-tension-rod,drums,Gibraltar,Gibraltar 6Mm Bass Drum Tension Rod,/products/pro-audio/sig10-drum-mic-kit.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCBDKRS,gibraltar-bass-drum-tension-rod-with-washer,drums,Gibraltar,Gibraltar Bass Drum Tension Rod With Washer,/products/pro-audio/sig10-drum-mic-kit.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCBDTRS,gibraltar-bass-drum-tension-rod-with-washer-2,drums,Gibraltar,Gibraltar Bass Drum Tension Rod With Washer,/products/pro-audio/sig10-drum-mic-kit.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCBPL,gibraltar-leather-bass-drum-beater-pad,drums,Gibraltar,Gibraltar Leather Bass Drum Beater Pad,/products/pro-audio/sig10-drum-mic-kit.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCCFL4,gibraltar-large-cymbal-felt-pack-4pcs,drums,Gibraltar,Gibraltar Large Cymbal Felt Pack 4Pcs,/products/drums/roland-td17kv2.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCCMBAC,gibraltar-med-cymbal-boom-attach-clamp,drums,Gibraltar,Gibraltar Med Cymbal Boom Attach Clamp,/products/drums/roland-td17kv2.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCCAM,gibraltar-cymbal-arm-mount,drums,Gibraltar,Gibraltar Cymbal Arm Mount,/products/pro-audio/rode-nt1-shock-mount.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCEMARM,gibraltar-multipad-extension-arm,accessories,Gibraltar,Gibraltar Multipad Extension Arm,/products/accessories/mic-stand.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCDACMPH,gibraltar-dual-phone-holder-clamp,accessories,Gibraltar,Gibraltar Dual Phone Holder Clamp,/products/accessories/mic-stand.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCDPP,gibraltar-double-pedal-pad-pack,accessories,Gibraltar,Gibraltar Double Pedal Pad Pack,/products/accessories/mic-stand.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCGCRMC,gibraltar-chrome-multi-clamp,accessories,Gibraltar,Gibraltar Chrome Multi Clamp,/products/accessories/mic-stand.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCEXDGC,gibraltar-extended-dual-grabber-clamp,accessories,Gibraltar,Gibraltar Extended Dual Grabber Clamp,/products/accessories/mic-stand.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCGFTPR,gibraltar-floor-tom-pedal-riser,drums,Gibraltar,Gibraltar Floor Tom Pedal Riser,/products/drums/roland-td17kv2.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCGPHP6B,gibraltar-gib-port-hole-protector-6-black,accessories,Gibraltar,Gibraltar Gib Port Hole Protector 6  Black,/products/accessories/gaffer-tape-black.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCGPHP6C,gibraltar-gib-port-hole-protector-6-crm,accessories,Gibraltar,Gibraltar Gib Port Hole Protector 6  Crm,/products/accessories/mic-stand.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCGPMT,gibraltar-pocket-multi-tool,accessories,Gibraltar,Gibraltar Pocket Multi Tool,/products/accessories/mic-stand.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
REGSCRMAADP,gibraltar-rmaa-inserts,accessories,Gibraltar,Gibraltar Rmaa Inserts,/products/accessories/mic-stand.webp,0,,"z-ai: z-ai error: Failed to make image search request: 356 |                 headers,
357 |                 body: JSON",z-ai
GCRISPKRSTDSET,gator-rok-it-speaker-stand-pair-with-bag,pro-audio,Gator,Gator Rok It Speaker Stand Pair With Bag,/products/pro-audio/ts415-speaker.webp,0,,tavily: no results,tavily
GE731175,gewa-sax-pad-185mm,wind,Gewa,Gewa Sax Pad 18.5Mm,/products/wind/yanagisawa-wo1-sax.webp,0,,no candidates downloaded,tavily
GE731417,gewa-flute-pad-185mm,wind,Gewa,Gewa Flute Pad 18.5Mm,/products/wind/sonata-flute-silver.webp,0,,no candidates downloaded,tavily
